miRNA_ID	TCGA-XU-A92T-01A	TCGA-ZB-A96M-01A	TCGA-ZB-A96A-01A	TCGA-X7-A8M3-01A	TCGA-XM-A8RH-01A	TCGA-4X-A9FB-01A	TCGA-ZC-AAAF-01A	TCGA-XU-AAY1-01A	TCGA-X7-A8DF-01A	TCGA-4V-A9QN-01A	TCGA-X7-A8DI-01A	TCGA-5K-AAAP-01A	TCGA-ZB-A961-01A	TCGA-4X-A9FD-01A	TCGA-5U-AB0E-01A	TCGA-XU-A92R-01A	TCGA-XM-A8RB-01A	TCGA-XU-A92U-01A	TCGA-ZB-A96V-01A	TCGA-ZB-A96Q-01A	TCGA-XM-A8RE-01A	TCGA-XM-A8R9-01A	TCGA-3S-A8YW-01A	TCGA-5U-AB0D-01A	TCGA-XU-A92Z-01A	TCGA-ZB-A96L-01A	TCGA-X7-A8DE-01A	TCGA-X7-A8D9-01A	TCGA-5V-A9RR-01A	TCGA-4V-A9QJ-01A	TCGA-3T-AA9L-01A	TCGA-X7-A8DC-01A	TCGA-XU-A92W-01A	TCGA-X7-A8M1-01A	TCGA-ZL-A9V6-01A	TCGA-XM-A8RC-01A	TCGA-4V-A9QT-01A	TCGA-XU-A932-01A	TCGA-XU-A92Y-01A	TCGA-XM-A8RI-01A	TCGA-ZB-A96H-01A	TCGA-XM-A8RD-01A	TCGA-XU-A92O-01A	TCGA-XU-A92Q-01A	TCGA-X7-A8M8-01A	TCGA-XU-AAXZ-01A	TCGA-X7-A8DB-01A	TCGA-ZC-AAAA-01A	TCGA-X7-A8D7-11A	TCGA-XU-AAXX-01A	TCGA-4X-A9FC-01A	TCGA-ZB-A964-01A	TCGA-ZB-A96E-01A	TCGA-4X-A9FA-01A	TCGA-YT-A95D-01A	TCGA-ZB-A96G-01A	TCGA-4V-A9QQ-01A	TCGA-X7-A8DJ-01A	TCGA-3G-AB0Q-01A	TCGA-ZB-A96P-01A	TCGA-4V-A9QS-01A	TCGA-XH-A853-01A	TCGA-4X-A9F9-01A	TCGA-YT-A95E-01A	TCGA-ZB-A969-01A	TCGA-4V-A9QW-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96C-01A	TCGA-4V-A9QR-01A	TCGA-YT-A95G-01A	TCGA-3S-AAYX-01A	TCGA-YT-A95F-01A	TCGA-XU-AAY0-01A	TCGA-XM-A8RG-01A	TCGA-XM-AAZ1-01A	TCGA-X7-A8M4-01A	TCGA-ZB-A966-01A	TCGA-YT-A95H-01A	TCGA-3G-AB14-01A	TCGA-XU-A92V-01A	TCGA-XM-A8RF-01A	TCGA-3G-AB0T-01A	TCGA-X7-A8D6-01A	TCGA-ZB-A96O-01A	TCGA-XU-AAXY-01A	TCGA-XM-AAZ2-01A	TCGA-ZB-A96F-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8M5-01A	TCGA-X7-A8M6-01A	TCGA-ZC-AAAH-01A	TCGA-ZB-A965-01A	TCGA-ZC-AAA7-01A	TCGA-X7-A8M0-01A	TCGA-ZB-A96D-01A	TCGA-X7-A8D7-01A	TCGA-ZB-A962-01A	TCGA-XU-AAXV-01A	TCGA-ZB-A96B-01A	TCGA-ZB-A96K-01A	TCGA-4V-A9QX-01A	TCGA-X7-A8M7-01A	TCGA-4V-A9QL-01A	TCGA-3Q-A9WF-01A	TCGA-XU-A931-01A	TCGA-ZB-A963-01A	TCGA-XU-A92X-01A	TCGA-XU-A936-01A	TCGA-XM-A8R8-01A	TCGA-4V-A9QI-01A	TCGA-3G-AB19-01A	TCGA-X7-A8D8-01A	TCGA-XU-A930-01A	TCGA-3G-AB0O-01A	TCGA-ZT-A8OM-01A	TCGA-XU-AAXW-01A	TCGA-XM-AAZ3-01A	TCGA-5G-A9ZZ-01A	TCGA-4V-A9QU-01A	TCGA-XM-A8RL-01A	TCGA-5U-AB0F-01A	TCGA-X7-A8DD-01A	TCGA-XU-A933-01A	TCGA-X7-A8D6-11A	TCGA-ZB-A96R-01A	TCGA-4V-A9QM-01A
hsa-mir-300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-301a	2.8933295895650746	3.9157946904499483	5.131654012375673	4.656295683550458	5.124122346018811	4.794358625314019	5.039223338413457	4.9682749719788895	4.6401901489282835	3.924174964654335	5.272975859650584	4.8659672004263355	5.602183373609261	4.145230313464063	3.843875637862477	4.460070656566484	5.504280651743372	4.521330326224387	4.901760543253906	4.258110555580869	5.0691390946827175	4.850180135272312	6.014676560387522	6.702793773022779	3.8241613254065476	5.158831939533497	3.992786736205445	4.809162722414589	3.9025904443939257	5.9105655768230925	5.484014452511928	4.540321867965548	5.270367172064281	3.9046808112525904	3.5849878678859395	5.750346640909152	5.318448160380516	5.037908156285734	4.471726581548885	2.72642668267882	3.020904666860932	4.821325411033303	3.1863577706763015	1.8785068120444128	4.402084786643515	4.495848185059563	5.47609133703848	4.216954483484718	4.87905258331349	4.346115272701528	4.865661174502016	3.1552490915767475	4.1073853235229905	3.133132263808511	4.292318245801093	5.396051810508078	5.022707095004075	4.604825338138327	3.2922618437035895	5.372674951299756	4.516175234393597	4.680565667357058	4.931075929099173	4.758459091075685	4.0545672021693555	4.772536651027558	3.9644081515560967	3.1142392424922245	3.6259809060423964	4.926547301340306	5.046805207670147	4.085480574898989	4.839757727033327	6.414169011647196	5.107336943789337	4.512912730647882	5.427604597347329	4.804846265675748	4.494596607986245	3.4293442701061188	5.139756261933286	5.129655266676447	4.7876101261523925	5.121206628293766	4.239301568421696	3.5591288300143744	4.4944839671766195	4.906142701037503	3.2046874158935204	4.877562969326099	5.528617668142375	2.5813693259407264	5.231225213530289	3.6961510983701436	4.12047262996297	5.21989336521885	4.554462687084231	4.315415011840163	4.567421080413284	3.417492454269771	5.077416017947584	4.855047802235421	3.7002762404334897	5.019992781181597	4.361573835086949	5.723765804308667	3.41761666980962	6.358268511816111	4.2143560377772875	5.240076455875275	4.289298886943044	3.6609824511735503	4.264188250610761	4.916628931492321	5.037293961863148	4.952491806798353	3.0635050131587973	4.218523133190806	4.744700175196787	5.278622552655602	5.587474569185254	5.116181496830156	4.510372761796863	2.856376024816282	4.023466328804749	4.3550249355915565
hsa-mir-301b	0.5797613579545955	1.4655085489254247	1.7793366340373273	0.3338725023775193	3.4140915477090354	3.0679639060851702	3.2163752392189675	2.72667517088222	2.739817866258866	0.6624534486779582	3.2315646596720837	0.7919840595805195	1.8651796645668162	1.7737832798506756	1.5507145302087446	2.0916602335182928	2.83103812678093	2.3620038306957665	2.4537793608255605	1.8129930721367284	2.894558782366157	2.385779726886912	3.6104317166875823	3.476499120497212	1.4373934155729868	2.4303984893149524	1.4699864926799404	1.8819022431393329	1.5818920660344247	2.595667875873211	3.4268764619024132	2.715275756105772	2.607296458108743	1.0628953638423924	0.6498232841442515	2.9267183089969433	3.9251698202582217	2.644360929319351	2.4167776020241507	0.3519697416036399	0.6718042270816172	1.9056843831668047	1.073798301418883	0.3276264363260342	2.5209122415832628	1.8311678768472286	3.204571457240636	2.246080593269311	2.5736491262318117	2.2335957498714434	3.0754876211181754	0.23847872570868037	1.0483638459583295	0.2785426797924996	1.6163421688843083	2.4523276389034505	2.892175139836887	2.312247230948075	1.3153534910185762	3.5430636288161494	1.9547836934477103	2.302992200315171	2.6524658438671938	2.023857503000195	1.5478466020887012	2.7397450802284213	0.9004908614888465	0.8204224381505905	1.8161290388229787	1.5596313036917482	2.864994916897739	1.805850850067331	2.3527734941949996	2.3731342336260406	1.8741599545912897	2.3458133397300145	3.4887635773692813	2.9377458801216227	1.7935779761448563	0.9241135712204865	2.0025653543308835	2.3487083281016488	3.4535469464194857	2.933608894015908	2.186197217506649	0.5293742039933621	1.5836081363524193	2.6378286161238713	1.4026670652789324	2.1998981334764736	3.0529072588963864	0.3527009064686959	2.8615336069095485	1.7315616821074309	1.517473750933116	2.8984428802444118	1.2897294307949112	2.0536855191015255	2.72545695139375	1.4486018119317703	2.9229899711935308	2.743841083240752	1.6099345788136898	2.6950508551990233	0.8653107359184669	2.4115978945300576	0.7282784162861958	2.406821806945293	1.4013027923491141	2.7470259823744754	1.2357117445227872	1.2679276545279163	1.9312121662416177	2.5641337555666968	2.111774175838122	1.8247063565747128	0.5978781897322453	2.0873531922605175	3.0435049704012376	3.50214471480637	2.6007366981138627	2.951721875674769	2.265461500871178	0.0	1.8145528843467726	2.0854317949239554
hsa-mir-302a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187400376692364	0.0	0.0
hsa-mir-302b	0.0	0.0	0.0	0.0	0.0	0.26257627742657785	0.0	0.2638625155226914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26251133406898525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13714149302846715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2737295180727901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-302c	0.4111387628102339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3252539984237382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-302d	0.0	0.0	0.0	0.0	0.0	0.26257627742657785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-302e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-302f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3064	0.4111387628102339	0.21430637450948498	0.790609412781528	0.3338725023775193	0.4823041373239463	0.4846403440368311	0.0	1.0024821843125553	0.4912928371631131	2.038477621668249	0.2686787147621734	0.4496691270334581	1.3458658420126355	0.569392899803804	1.3128539196202795	0.7246301917227638	0.6707107412477665	0.9261376069364863	0.0	0.0	0.4751585726839913	1.1654418411507481	0.9923674653268679	1.163832960853083	0.13814472476171702	0.8466008245818671	0.3252539984237382	0.4415695287824635	0.3210079391524605	0.6503620186147501	0.35468008500545056	0.23828182793711017	0.3133073899818606	0.24064405051921325	0.463955106695048	0.5263222629069639	1.1527577861959186	0.8852830628397264	1.6051363417711841	0.6346899095143383	0.26025213226999105	1.1224924949150317	0.0	0.7113777242176144	0.5303934142393633	0.4493912784341279	0.5689621364419131	0.6430138716872273	0.5167282472370511	0.693474914081759	0.4761628687067848	0.0	0.27933697463200596	0.5119112545468125	0.0	0.511972970073844	0.3850433212076407	1.1154567975917704	0.3455791846677315	0.702083897136953	0.6927931819654765	0.2715392226012162	0.0	0.2269671599407532	1.0132721509937308	1.023354722706146	0.6951671435980297	0.6548406118057423	0.39524819860200594	1.1168112043841094	1.3025109100503918	0.22209230955523554	0.45781384424737864	1.118082590247532	0.6712190842309023	0.2104586906918772	0.6490240053093594	0.0	0.4102303743345638	0.13714149302846715	0.8354924135199223	1.0718621857444632	0.0	0.4879349351197182	0.72909677848858	0.0	0.7767609492039661	0.4190307576544896	0.9234702085924584	0.9697675439873197	1.0979080690407754	0.0	1.1722154643987517	0.7774630614722662	0.45688918721099236	0.8152097904938016	0.6952892140549911	1.0093693894484737	0.0	0.4285572870781273	0.702270113350898	0.9404411653939785	0.5593704210343915	0.7011515679838496	0.578251850919026	0.668279818708509	0.5777270649655265	1.1731632604957947	0.7281904582543139	0.543065237790868	1.170403896703672	0.17378497341510463	0.6711755966505872	0.7672310370238755	0.6357116785155532	1.0632116127464162	0.5978781897322453	0.7520146423425156	0.7477835224296219	0.7973417502918103	0.9214309987661985	0.24131913321929657	0.0	0.0	0.5578090339897008	0.40534109448535066
hsa-mir-3065	5.539265194310256	4.7941253225052325	5.247045985302885	8.516489273110306	5.033768149815415	8.770721731689035	5.970169200952755	5.660213154146332	6.099079773009795	10.118130376019216	5.562642018302923	7.548090081947647	10.014669014068396	9.224318525678308	8.554360308379698	6.45366396483971	8.393973402977243	4.844265975862508	2.850420400912875	5.281146285855018	5.286581158720674	8.517462569963286	5.400091800071184	4.098179335645772	4.74554090089074	4.773075152935533	6.391393269598285	5.277149192393322	6.048029760152836	5.3898099019153625	6.4027648391189365	6.6611991937632204	7.073033454433053	5.92410200026137	5.721833531843164	7.603015076536823	3.829093925474311	8.486460990334171	8.395294193290107	6.503127749905958	5.323491165328327	8.006990151719643	8.429738307754496	5.578418494550037	4.970949984141486	7.074247752539147	5.301395701256855	9.247222000715837	4.613150950434192	8.960092123761662	5.318619088633034	6.749407543601652	7.258417992828624	7.1474355443380535	4.131567837155476	7.285988989713014	6.462401576944579	4.774310931204587	6.587022730354941	4.805018596184011	9.681471970645852	5.312038468438857	8.226329434152039	5.233811115920416	6.653895546239253	7.159750922205683	7.9266212094943285	5.424058798783323	7.654259246191196	9.746839910239943	4.265096661360927	4.822396607237411	5.232623077401158	11.248601910639103	8.114089829285279	5.353758963036304	3.0012003637775373	4.2144204653533555	8.724993870104605	5.710336954623357	7.823583258697188	8.205134154930805	5.468699920369349	8.494966204866111	8.0744845585366	7.218348701234468	9.321508577077482	9.500370245303515	8.137036677973823	7.5575912658122535	8.418780662235166	6.8398202478529075	4.059155197108207	9.323030582327076	5.587037466788308	6.6123993590386325	6.5716744135663285	9.355528158203903	5.7636803815173865	5.103417277924674	5.897976181844596	7.480370476313153	6.629948047521103	5.755867747518103	9.932293857331572	8.36269642300509	9.396068334961994	4.874226413244331	2.788484846757225	8.242658354027062	9.609269111565972	6.9151990190869075	8.175862715570995	6.292052286178628	6.849748041577351	7.823638880635636	6.902266605266233	6.193319076091806	5.1554156356365	5.968420160531709	10.442535837525746	5.975102422122717	2.877116590162248	4.1183391253701105	8.509636019989246	5.566495351604068
hsa-mir-3074	2.8278387345416913	3.34032469612716	4.3024405744244225	2.7779622877539207	4.164907891823267	4.545800930183045	4.178505909289607	4.0046500585684415	3.763075083450218	2.926901200717158	4.049412865986059	3.393540035176363	2.547386404447482	4.2032296653180365	3.669725940214082	3.839004493417247	4.636426486486146	3.8219818936177865	2.7299301166375214	3.4189614282804808	3.9660286680439083	3.452087872045611	1.213665806077033	2.174663357724783	1.3828454000593415	4.557704652712511	4.015523171010563	3.7583918769083784	3.224703106999669	3.8505373183846436	4.338454010053008	4.31154700016567	3.6876299253175473	3.4087880691783687	2.56830675024661	3.8869967381407937	4.25596088702796	3.458919764570399	2.884014669093089	2.8234738363032674	2.5467966927698953	4.0444093331532125	2.8963972192754337	2.857224625695452	3.8409365012046037	3.602487880259479	4.062840116746405	4.7758226877707575	4.063573004502819	5.821345362954724	3.7770262808892237	3.095825705908112	3.348568971046925	2.843201602895404	3.324109098809994	4.422766443513059	4.617901321578822	4.095888394356783	3.861263518288508	4.330488629841028	3.5716649189114973	4.295615626441253	3.5115006779210938	3.936520445845087	4.786270045915598	4.131115970876836	2.4150839352781475	3.3492350441419068	3.1758127919548675	3.1986033731489	4.326645848187522	4.167935837442002	3.6311637821208254	3.8624829328867993	3.3480167921822686	4.089138873007847	3.6926790451276235	4.412051255574783	3.0704250513263123	2.5327560603454145	4.38357532532318	4.630803369308666	4.051553775881552	4.652265742820542	4.41856912852009	3.0166467859267136	4.023627956035702	4.224503162395597	3.3385905683119876	3.7761522175099707	3.9632568710376406	3.473608349198038	1.5262506398963072	2.9932419412631734	3.8739324667161084	3.6534274102978945	5.016731683559384	3.075343511059253	4.982773036484599	2.264463168454159	3.5817856776283263	5.64618417643022	3.388536872055798	3.973275403467886	2.398626185519485	3.843449465689885	4.4710134548878235	3.4170907057936613	3.0680340960421155	3.58129954063046	3.2861752962379316	3.2204706572233315	4.726389242259198	4.578044508378603	4.020312395708056	4.101152004875758	3.4943879595443343	2.533313658140366	4.131545531173903	5.088346603111353	3.4958133359948516	3.8370717119596804	1.7342916793502265	3.013318965827042	4.009439801344173	4.036424031685823
hsa-mir-30a	14.16619330963138	15.024227909467472	12.714574196141292	13.607486005898625	13.129477631590735	12.238515251145582	12.93993787282234	13.488245882774748	13.014213610741951	12.117093374008093	13.372940277942837	12.846596040706466	12.365358130099196	12.858641124633587	14.229844349420924	11.824849764423202	11.726555420560821	14.458443836621093	14.78700533586361	14.61693557480531	13.215162253805618	13.587877171803608	10.770699706323718	13.896842174734294	12.271359861307083	15.665957366567861	13.22295430627991	13.91205939020249	12.804834404373933	13.429069282200512	12.484878572608459	13.320225719776916	12.553848072636674	14.091492566444757	13.70906880001947	13.283219203351006	11.391551858701693	12.305368389951377	14.565809671888559	13.209578653653088	14.370017458721426	12.228161309299063	13.598784450074811	12.997224768781566	13.223781612193786	11.419560559690973	13.495791253910895	13.146663281486727	13.382850505164571	10.676590005263616	13.643183129624349	13.890088918012585	12.622620510244424	14.757098658221421	15.714162323583603	12.607912199912153	14.449152658123431	13.575536423366014	14.543991079374187	10.960373445556867	14.671182082666775	13.507463017186335	12.84366011947466	13.062558952152854	14.334445482362911	12.672324995152046	15.44192004315431	14.81238506281239	14.516090046589408	13.29541254472947	10.504939494798803	14.739071118402995	13.142945002810055	13.347024846424487	15.29925314262053	13.78198867464167	10.957825677857992	13.972142362478648	12.391660102924424	12.490471750786854	14.036202387763728	11.804402036812187	13.771531706090604	11.860817796555017	12.572441585772655	14.11251006043526	14.063504520809133	12.879314896588191	12.787171902528101	14.003002952711688	12.634627164701874	14.63711666062425	12.85253888923224	13.490893781617222	14.116037626201104	11.092981024004715	13.90769259750279	12.090359920893265	12.730929962214418	13.647888405008208	12.795605031712027	11.500684154697185	13.942168569301053	12.62070798129747	12.809896529284865	12.685366934717841	14.929112320923215	16.39280548573166	12.573726959271063	12.478402562338669	12.48729298870815	13.817151536508504	12.410094719272138	12.453815435093578	14.207283955751862	12.186968325296052	13.601022741991857	12.418732150116526	13.259495463803168	11.208319922984273	12.050969824311387	12.8967212868618	12.303423426895572	14.791446549203084	12.284843455048604	14.329314349790947
hsa-mir-30b	10.075791211185846	9.520558793228764	10.005052398751774	9.041995353482003	9.40676867967238	8.773356778403425	9.47519413506748	9.844787801925293	9.335093204847155	8.994224414549654	9.158117740004768	9.972865791428323	9.742299300968352	8.752167192185885	9.921129712437324	9.416777536590113	8.976375869143649	9.276462791593158	8.049534062098537	9.685659989551102	9.402580021973614	9.343423586142418	9.709225741250824	9.06016344924449	8.919611411486121	10.533882666245649	9.052007222489301	9.948701648375035	10.555369746474547	8.480997825205938	9.93429057627661	9.54254063242668	8.913561439621732	8.910254375147614	10.415514503742791	9.142763101996854	8.921026530483902	9.41596698223249	8.408361014744758	8.135300918686992	10.255284751766158	8.785561739382674	9.212527763013888	9.244058265404899	8.74493966488361	9.453743015624513	9.130206584523116	9.69940267548189	9.523565498104212	8.271803347068808	9.116609021052957	10.492995557887994	9.70606613450328	9.789938263369283	9.896385681215035	9.72409610002729	9.581879270547784	9.038880782052694	9.786625973425345	8.425798202282758	8.751706077029443	8.888757453591527	8.776401888320075	9.534180251082837	9.807207194437359	9.715167012695867	9.75341713947767	10.660216168369034	9.131593198472927	9.35463838764655	8.318530825229303	9.950879747555632	9.469042422860893	10.512956444053868	9.772347982359614	8.793578050922473	8.621835765189442	9.40151520029805	9.174644456856344	9.548689856332913	9.544006176697607	9.1099471723309	8.37837563590126	8.752899608950838	8.911221260326924	9.411253917528851	10.106681025926143	9.098024916855318	9.168216844056122	8.078660815040159	8.827220261313471	10.097922015346654	10.41412684599883	9.300333492830646	9.570924719899091	8.47070943561976	11.128923779801333	9.350064229943786	9.786459036335055	9.63289654177422	9.695019625113051	8.972891372708274	9.580428791702516	8.938667810214891	9.63115076130115	9.952475749401245	8.999668694384104	8.90441243102801	8.571720668780545	9.962693221599421	8.827143120526797	9.152604355000173	9.151366915167229	8.510312611827244	10.431899257948277	9.716695756284865	9.779547587067853	9.407599758375326	9.467724926120894	9.40557509592244	9.284975351498348	9.080535339234904	9.257353889455414	8.371854776407947	8.822522812544054	10.09270973862521
